variables=x[mm],y[mm],z[mm],dummy
  zone i=         151 j=         222 k=           1 f=point
 -4.9527035089E+01  4.0796347937E+00  0.0000000000E+00  1.0000000000E+00
 -4.7875787372E+01  4.0790022944E+00  0.0000000000E+00  1.0000000000E+00
 -4.6258779685E+01  4.0783317287E+00  0.0000000000E+00  1.0000000000E+00
 -4.4676681468E+01  4.0776265613E+00  0.0000000000E+00  1.0000000000E+00
 -4.3130058782E+01  4.0768900842E+00  0.0000000000E+00  1.0000000000E+00
 -4.1619375720E+01  4.0761256345E+00  0.0000000000E+00  1.0000000000E+00
 -4.0144997712E+01  4.0753363610E+00  0.0000000000E+00  1.0000000000E+00
 -3.8707195805E+01  4.0745254800E+00  0.0000000000E+00  1.0000000000E+00
 -3.7306149299E+01  4.0736960943E+00  0.0000000000E+00  1.0000000000E+00
 -3.5941949124E+01  4.0728513271E+00  0.0000000000E+00  1.0000000000E+00
 -3.4614603265E+01  4.0719940846E+00  0.0000000000E+00  1.0000000000E+00
 -3.3324040967E+01  4.0711272504E+00  0.0000000000E+00  1.0000000000E+00
 -3.2070116037E+01  4.0702535314E+00  0.0000000000E+00  1.0000000000E+00
 -3.0852612413E+01  4.0693756096E+00  0.0000000000E+00  1.0000000000E+00
 -2.9671249385E+01  4.0684958515E+00  0.0000000000E+00  1.0000000000E+00
 -2.8525685082E+01  4.0676166692E+00  0.0000000000E+00  1.0000000000E+00
 -2.7415521470E+01  4.0667402291E+00  0.0000000000E+00  1.0000000000E+00
 -2.6340310079E+01  4.0658688046E+00  0.0000000000E+00  1.0000000000E+00
 -2.5299555504E+01  4.0650041231E+00  0.0000000000E+00  1.0000000000E+00
 -2.4292719719E+01  4.0641481189E+00  0.0000000000E+00  1.0000000000E+00
 -2.3319227720E+01  4.0633024342E+00  0.0000000000E+00  1.0000000000E+00
 -2.2378470941E+01  4.0624681526E+00  0.0000000000E+00  1.0000000000E+00
 -2.1469810770E+01  4.0616475032E+00  0.0000000000E+00  1.0000000000E+00
 -2.0592583846E+01  4.0608406557E+00  0.0000000000E+00  1.0000000000E+00
 -1.9746105081E+01  4.0600495471E+00  0.0000000000E+00  1.0000000000E+00
 -1.8929670613E+01  4.0592756652E+00  0.0000000000E+00  1.0000000000E+00
 -1.8142562394E+01  4.0585174498E+00  0.0000000000E+00  1.0000000000E+00
 -1.7384050621E+01  4.0577789545E+00  0.0000000000E+00  1.0000000000E+00
 -1.6653396571E+01  4.0570555554E+00  0.0000000000E+00  1.0000000000E+00
 -1.5949855643E+01  4.0563544692E+00  0.0000000000E+00  1.0000000000E+00
 -1.5272680374E+01  4.0556688609E+00  0.0000000000E+00  1.0000000000E+00
 -1.4621121426E+01  4.0550091408E+00  0.0000000000E+00  1.0000000000E+00
 -1.3994431397E+01  4.0543734891E+00  0.0000000000E+00  1.0000000000E+00
 -1.3391866022E+01  4.0537605095E+00  0.0000000000E+00  1.0000000000E+00
 -1.2812685555E+01  4.0531746603E+00  0.0000000000E+00  1.0000000000E+00
 -1.2256157861E+01  4.0525948447E+00  0.0000000000E+00  1.0000000000E+00
 -1.1721558887E+01  4.0520132487E+00  0.0000000000E+00  1.0000000000E+00
 -1.1208172649E+01  4.0514354898E+00  0.0000000000E+00  1.0000000000E+00
 -1.0715295384E+01  4.0508635295E+00  0.0000000000E+00  1.0000000000E+00
 -1.0242232590E+01  4.0503286992E+00  0.0000000000E+00  1.0000000000E+00
 -9.7883038445E+00  4.0498532677E+00  0.0000000000E+00  1.0000000000E+00
 -9.3528411223E+00  4.0494803807E+00  0.0000000000E+00  1.0000000000E+00
 -8.9351915682E+00  4.0492177637E+00  0.0000000000E+00  1.0000000000E+00
 -8.5347170477E+00  4.0490360174E+00  0.0000000000E+00  1.0000000000E+00
 -8.1507968742E+00  4.0489109934E+00  0.0000000000E+00  1.0000000000E+00
 -7.7828226401E+00  4.0487634792E+00  0.0000000000E+00  1.0000000000E+00
 -7.4302060018E+00  4.0485472069E+00  0.0000000000E+00  1.0000000000E+00
 -7.0923717904E+00  4.0481763785E+00  0.0000000000E+00  1.0000000000E+00
 -6.7687633245E+00  4.0476370512E+00  0.0000000000E+00  1.0000000000E+00
 -6.4588369341E+00  4.0469166174E+00  0.0000000000E+00  1.0000000000E+00
 -6.1620665103E+00  4.0460170755E+00  0.0000000000E+00  1.0000000000E+00
 -5.8779352874E+00  4.0450484223E+00  0.0000000000E+00  1.0000000000E+00
 -5.6059390724E+00  4.0440531359E+00  0.0000000000E+00  1.0000000000E+00
 -5.3455940505E+00  4.0431797290E+00  0.0000000000E+00  1.0000000000E+00
 -5.0964222351E+00  4.0424735033E+00  0.0000000000E+00  1.0000000000E+00
 -4.8579812144E+00  4.0420619165E+00  0.0000000000E+00  1.0000000000E+00
 -4.6298312952E+00  4.0419647770E+00  0.0000000000E+00  1.0000000000E+00
 -4.4115671738E+00  4.0422388089E+00  0.0000000000E+00  1.0000000000E+00
 -4.2027926578E+00  4.0428763297E+00  0.0000000000E+00  1.0000000000E+00
 -4.0031269913E+00  4.0438509036E+00  0.0000000000E+00  1.0000000000E+00
 -3.8122010759E+00  4.0451377300E+00  0.0000000000E+00  1.0000000000E+00
 -3.6296434257E+00  4.0466254237E+00  0.0000000000E+00  1.0000000000E+00
 -3.4551148276E+00  4.0482701577E+00  0.0000000000E+00  1.0000000000E+00
 -3.2882435048E+00  4.0499189916E+00  0.0000000000E+00  1.0000000000E+00
 -3.1287018131E+00  4.0515460396E+00  0.0000000000E+00  1.0000000000E+00
 -2.9761679993E+00  4.0530103662E+00  0.0000000000E+00  1.0000000000E+00
 -2.8303254970E+00  4.0543057492E+00  0.0000000000E+00  1.0000000000E+00
 -2.6908962817E+00  4.0553283740E+00  0.0000000000E+00  1.0000000000E+00
 -2.5576041345E+00  4.0560886175E+00  0.0000000000E+00  1.0000000000E+00
 -2.4302221320E+00  4.0565316028E+00  0.0000000000E+00  1.0000000000E+00
 -2.3085003783E+00  4.0566778012E+00  0.0000000000E+00  1.0000000000E+00
 -2.1922494258E+00  4.0565181911E+00  0.0000000000E+00  1.0000000000E+00
 -2.0812359076E+00  4.0560759083E+00  0.0000000000E+00  1.0000000000E+00
 -1.9752658142E+00  4.0553794962E+00  0.0000000000E+00  1.0000000000E+00
 -1.8741247104E+00  4.0544524708E+00  0.0000000000E+00  1.0000000000E+00
 -1.7775923111E+00  4.0533448277E+00  0.0000000000E+00  1.0000000000E+00
 -1.6854779302E+00  4.0520746256E+00  0.0000000000E+00  1.0000000000E+00
 -1.5975219611E+00  4.0507030288E+00  0.0000000000E+00  1.0000000000E+00
 -1.5135433835E+00  4.0492416554E+00  0.0000000000E+00  1.0000000000E+00
 -1.4332860691E+00  4.0477517995E+00  0.0000000000E+00  1.0000000000E+00
 -1.3565871074E+00  4.0462374860E+00  0.0000000000E+00  1.0000000000E+00
 -1.2832209590E+00  4.0447560527E+00  0.0000000000E+00  1.0000000000E+00
 -1.2130382536E+00  4.0433069362E+00  0.0000000000E+00  1.0000000000E+00
 -1.1458654778E+00  4.0419378304E+00  0.0000000000E+00  1.0000000000E+00
 -1.0815606033E+00  4.0406422012E+00  0.0000000000E+00  1.0000000000E+00
 -1.0200118154E+00  4.0394551963E+00  0.0000000000E+00  1.0000000000E+00
 -9.6107921659E-01  4.0383672551E+00  0.0000000000E+00  1.0000000000E+00
 -9.0470271243E-01  4.0374019184E+00  0.0000000000E+00  1.0000000000E+00
 -8.5075255203E-01  4.0365480421E+00  0.0000000000E+00  1.0000000000E+00
 -7.9920343170E-01  4.0358178933E+00  0.0000000000E+00  1.0000000000E+00
 -7.4993503744E-01  4.0352002984E+00  0.0000000000E+00  1.0000000000E+00
 -7.0291878738E-01  4.0346984875E+00  0.0000000000E+00  1.0000000000E+00
 -6.5804030264E-01  4.0343021096E+00  0.0000000000E+00  1.0000000000E+00
 -6.1525488288E-01  4.0340068661E+00  0.0000000000E+00  1.0000000000E+00
 -5.7445676063E-01  4.0338039891E+00  0.0000000000E+00  1.0000000000E+00
 -5.3558172244E-01  4.0336846826E+00  0.0000000000E+00  1.0000000000E+00
 -4.9853835169E-01  4.0336421114E+00  0.0000000000E+00  1.0000000000E+00
 -4.6323823505E-01  4.0336646541E+00  0.0000000000E+00  1.0000000000E+00
 -4.2960126394E-01  4.0337473109E+00  0.0000000000E+00  1.0000000000E+00
 -3.9752812465E-01  4.0338779372E+00  0.0000000000E+00  1.0000000000E+00
 -3.6695485596E-01  4.0340532864E+00  0.0000000000E+00  1.0000000000E+00
 -3.3777747636E-01  4.0342615932E+00  0.0000000000E+00  1.0000000000E+00
 -3.0994357161E-01  4.0345009798E+00  0.0000000000E+00  1.0000000000E+00
 -2.8335464828E-01  4.0347609436E+00  0.0000000000E+00  1.0000000000E+00
 -2.5796959000E-01  4.0350407448E+00  0.0000000000E+00  1.0000000000E+00
 -2.3370205542E-01  4.0353312276E+00  0.0000000000E+00  1.0000000000E+00
 -2.1051624751E-01  4.0356323795E+00  0.0000000000E+00  1.0000000000E+00
 -1.8833779307E-01  4.0359365928E+00  0.0000000000E+00  1.0000000000E+00
 -1.6713634310E-01  4.0362444427E+00  0.0000000000E+00  1.0000000000E+00
 -1.4684894838E-01  4.0365497360E+00  0.0000000000E+00  1.0000000000E+00
 -1.2744174940E-01  4.0368534289E+00  0.0000000000E+00  1.0000000000E+00
 -1.0885636180E-01  4.0371506788E+00  0.0000000000E+00  1.0000000000E+00
 -9.1050091915E-02  4.0374426753E+00  0.0000000000E+00  1.0000000000E+00
 -7.3961414565E-02  4.0377260094E+00  0.0000000000E+00  1.0000000000E+00
 -5.7532164736E-02  4.0380020884E+00  0.0000000000E+00  1.0000000000E+00
 -4.1686530644E-02  4.0382687547E+00  0.0000000000E+00  1.0000000000E+00
 -2.6341927187E-02  4.0385272634E+00  0.0000000000E+00  1.0000000000E+00
 -1.1402322443E-02  4.0387766109E+00  0.0000000000E+00  1.0000000000E+00
  3.2504983073E-03  4.0390177506E+00  0.0000000000E+00  1.0000000000E+00
  1.7732877125E-02  4.0392498545E+00  0.0000000000E+00  1.0000000000E+00
  3.2127755841E-02  4.0394712513E+00  0.0000000000E+00  1.0000000000E+00
  4.6358842275E-02  4.0396758540E+00  0.0000000000E+00  1.0000000000E+00
  6.0184310403E-02  4.0398537175E+00  0.0000000000E+00  1.0000000000E+00
  7.3050242174E-02  4.0399914644E+00  0.0000000000E+00  1.0000000000E+00
  8.4085230975E-02  4.0400775141E+00  0.0000000000E+00  1.0000000000E+00
 -9.9700210106E+01  6.2814777282E+00  0.0000000000E+00  1.0000000000E+00
 -9.7704931415E+01  6.2110660702E+00  0.0000000000E+00  1.0000000000E+00
 -9.5718123022E+01  6.1970117155E+00  0.0000000000E+00  1.0000000000E+00
 -9.3720724919E+01  6.1995660618E+00  0.0000000000E+00  1.0000000000E+00
 -9.1711164058E+01  6.2076847496E+00  0.0000000000E+00  1.0000000000E+00
 -8.9690890264E+01  6.2167640121E+00  0.0000000000E+00  1.0000000000E+00
 -8.7662511682E+01  6.2250077647E+00  0.0000000000E+00  1.0000000000E+00
 -8.5629019656E+01  6.2318521466E+00  0.0000000000E+00  1.0000000000E+00
 -8.3593459893E+01  6.2372561885E+00  0.0000000000E+00  1.0000000000E+00
 -8.1558798127E+01  6.2413784008E+00  0.0000000000E+00  1.0000000000E+00
 -7.9527870360E+01  6.2444307886E+00  0.0000000000E+00  1.0000000000E+00
 -7.7503370217E+01  6.2466169210E+00  0.0000000000E+00  1.0000000000E+00
 -7.5487851835E+01  6.2481094835E+00  0.0000000000E+00  1.0000000000E+00
 -7.3483737312E+01  6.2490460065E+00  0.0000000000E+00  1.0000000000E+00
 -7.1493324544E+01  6.2495320673E+00  0.0000000000E+00  1.0000000000E+00
 -6.9518794389E+01  6.2496470416E+00  0.0000000000E+00  1.0000000000E+00
 -6.7562215746E+01  6.2494500444E+00  0.0000000000E+00  1.0000000000E+00
 -6.5625549258E+01  6.2489850711E+00  0.0000000000E+00  1.0000000000E+00
 -6.3710649085E+01  6.2482851761E+00  0.0000000000E+00  1.0000000000E+00
 -6.1819262563E+01  6.2473756427E+00  0.0000000000E+00  1.0000000000E+00
 -5.9953030304E+01  6.2462764368E+00  0.0000000000E+00  1.0000000000E+00
 -5.8113485944E+01  6.2450038069E+00  0.0000000000E+00  1.0000000000E+00
 -5.6302056120E+01  6.2435715827E+00  0.0000000000E+00  1.0000000000E+00
 -5.4520058392E+01  6.2419918830E+00  0.0000000000E+00  1.0000000000E+00
 -5.2768700394E+01  6.2402758516E+00  0.0000000000E+00  1.0000000000E+00
 -5.1049080562E+01  6.2384338546E+00  0.0000000000E+00  1.0000000000E+00
 -4.9362189219E+01  6.2364759645E+00  0.0000000000E+00  1.0000000000E+00
 -4.7708907391E+01  6.2344118250E+00  0.0000000000E+00  1.0000000000E+00
 -4.6090007695E+01  6.2322510109E+00  0.0000000000E+00  1.0000000000E+00
 -4.4506157613E+01  6.2300027572E+00  0.0000000000E+00  1.0000000000E+00
 -4.2957921634E+01  6.2276763744E+00  0.0000000000E+00  1.0000000000E+00
 -4.1445761517E+01  6.2252808079E+00  0.0000000000E+00  1.0000000000E+00
 -3.9970040122E+01  6.2228250399E+00  0.0000000000E+00  1.0000000000E+00
 -3.8531026761E+01  6.2203176950E+00  0.0000000000E+00  1.0000000000E+00
 -3.7128898768E+01  6.2177675882E+00  0.0000000000E+00  1.0000000000E+00
 -3.5763744302E+01  6.2151830222E+00  0.0000000000E+00  1.0000000000E+00
 -3.4435569122E+01  6.2125722703E+00  0.0000000000E+00  1.0000000000E+00
 -3.3144300612E+01  6.2099429531E+00  0.0000000000E+00  1.0000000000E+00
 -3.1889789773E+01  6.2073027886E+00  0.0000000000E+00  1.0000000000E+00
 -3.0671817817E+01  6.2046587460E+00  0.0000000000E+00  1.0000000000E+00
 -2.9490101887E+01  6.2020176696E+00  0.0000000000E+00  1.0000000000E+00
 -2.8344297282E+01  6.1993857311E+00  0.0000000000E+00  1.0000000000E+00
 -2.7234002725E+01  6.1967692064E+00  0.0000000000E+00  1.0000000000E+00
 -2.6158767200E+01  6.1941736628E+00  0.0000000000E+00  1.0000000000E+00
 -2.5118092267E+01  6.1916044040E+00  0.0000000000E+00  1.0000000000E+00
 -2.4111436236E+01  6.1890660111E+00  0.0000000000E+00  1.0000000000E+00
 -2.3138221051E+01  6.1865631491E+00  0.0000000000E+00  1.0000000000E+00
 -2.2197834876E+01  6.1840992655E+00  0.0000000000E+00  1.0000000000E+00
 -2.1289635038E+01  6.1816787129E+00  0.0000000000E+00  1.0000000000E+00
 -2.0412954708E+01  6.1793037317E+00  0.0000000000E+00  1.0000000000E+00
 -1.9567105200E+01  6.1769780303E+00  0.0000000000E+00  1.0000000000E+00
 -1.8751378371E+01  6.1747042782E+00  0.0000000000E+00  1.0000000000E+00
 -1.7965052340E+01  6.1724832955E+00  0.0000000000E+00  1.0000000000E+00
 -1.7207393395E+01  6.1703188978E+00  0.0000000000E+00  1.0000000000E+00
 -1.6477658431E+01  6.1682094492E+00  0.0000000000E+00  1.0000000000E+00
 -1.5775098677E+01  6.1661604461E+00  0.0000000000E+00  1.0000000000E+00
 -1.5098962676E+01  6.1641682366E+00  0.0000000000E+00  1.0000000000E+00
 -1.4448496466E+01  6.1622399968E+00  0.0000000000E+00  1.0000000000E+00
 -1.3822948494E+01  6.1603749647E+00  0.0000000000E+00  1.0000000000E+00
 -1.3221570305E+01  6.1585722811E+00  0.0000000000E+00  1.0000000000E+00
 -1.2643617683E+01  6.1568350260E+00  0.0000000000E+00  1.0000000000E+00
 -1.2088354387E+01  6.1551490478E+00  0.0000000000E+00  1.0000000000E+00
 -1.1555052234E+01  6.1535090007E+00  0.0000000000E+00  1.0000000000E+00
 -1.1042990798E+01  6.1519186057E+00  0.0000000000E+00  1.0000000000E+00
 -1.0551461955E+01  6.1503787888E+00  0.0000000000E+00  1.0000000000E+00
 -1.0079766997E+01  6.1489104307E+00  0.0000000000E+00  1.0000000000E+00
 -9.6272210139E+00  6.1475278560E+00  0.0000000000E+00  1.0000000000E+00
 -9.1931516448E+00  6.1462588193E+00  0.0000000000E+00  1.0000000000E+00
 -8.7769022687E+00  6.1451075291E+00  0.0000000000E+00  1.0000000000E+00
 -8.3778311388E+00  6.1440527051E+00  0.0000000000E+00  1.0000000000E+00
 -7.9953138225E+00  6.1430784278E+00  0.0000000000E+00  1.0000000000E+00
 -7.6287394734E+00  6.1421291310E+00  0.0000000000E+00  1.0000000000E+00
 -7.2775159485E+00  6.1411740449E+00  0.0000000000E+00  1.0000000000E+00
 -6.9410653676E+00  6.1401528915E+00  0.0000000000E+00  1.0000000000E+00
 -6.6188270724E+00  6.1390549732E+00  0.0000000000E+00  1.0000000000E+00
 -6.3102538059E+00  6.1378711955E+00  0.0000000000E+00  1.0000000000E+00
 -6.0148160208E+00  6.1366011997E+00  0.0000000000E+00  1.0000000000E+00
 -5.7319935149E+00  6.1353193897E+00  0.0000000000E+00  1.0000000000E+00
 -5.4612816825E+00  6.1340495259E+00  0.0000000000E+00  1.0000000000E+00
 -5.2021930553E+00  6.1328951083E+00  0.0000000000E+00  1.0000000000E+00
 -4.9542513348E+00  6.1318827573E+00  0.0000000000E+00  1.0000000000E+00
 -4.7170082898E+00  6.1311034343E+00  0.0000000000E+00  1.0000000000E+00
 -4.4900243920E+00  6.1305675846E+00  0.0000000000E+00  1.0000000000E+00
 -4.2728882903E+00  6.1303168042E+00  0.0000000000E+00  1.0000000000E+00
 -4.0652006037E+00  6.1303443489E+00  0.0000000000E+00  1.0000000000E+00
 -3.8665775677E+00  6.1306344073E+00  0.0000000000E+00  1.0000000000E+00
 -3.6766485903E+00  6.1311720424E+00  0.0000000000E+00  1.0000000000E+00
 -3.4950457836E+00  6.1318788391E+00  0.0000000000E+00  1.0000000000E+00
 -3.3214282808E+00  6.1327268223E+00  0.0000000000E+00  1.0000000000E+00
 -3.1554364487E+00  6.1336063617E+00  0.0000000000E+00  1.0000000000E+00
 -2.9967450831E+00  6.1345032213E+00  0.0000000000E+00  1.0000000000E+00
 -2.8450369475E+00  6.1353129111E+00  0.0000000000E+00  1.0000000000E+00
 -2.7000015286E+00  6.1360330204E+00  0.0000000000E+00  1.0000000000E+00
 -2.5613596748E+00  6.1365826235E+00  0.0000000000E+00  1.0000000000E+00
 -2.4288339572E+00  6.1369703554E+00  0.0000000000E+00  1.0000000000E+00
 -2.3021889504E+00  6.1371499043E+00  0.0000000000E+00  1.0000000000E+00
 -2.1811723235E+00  6.1371360050E+00  0.0000000000E+00  1.0000000000E+00
 -2.0655815272E+00  6.1369137971E+00  0.0000000000E+00  1.0000000000E+00
 -1.9551828597E+00  6.1364986838E+00  0.0000000000E+00  1.0000000000E+00
 -1.8497752683E+00  6.1359044926E+00  0.0000000000E+00  1.0000000000E+00
 -1.7491450060E+00  6.1351469584E+00  0.0000000000E+00  1.0000000000E+00
 -1.6530769778E+00  6.1342561485E+00  0.0000000000E+00  1.0000000000E+00
 -1.5613820793E+00  6.1332432728E+00  0.0000000000E+00  1.0000000000E+00
 -1.4738193977E+00  6.1321489737E+00  0.0000000000E+00  1.0000000000E+00
 -1.3902113000E+00  6.1309806198E+00  0.0000000000E+00  1.0000000000E+00
 -1.3103218780E+00  6.1297808181E+00  0.0000000000E+00  1.0000000000E+00
 -1.2339912475E+00  6.1285511299E+00  0.0000000000E+00  1.0000000000E+00
 -1.1610085449E+00  6.1273331400E+00  0.0000000000E+00  1.0000000000E+00
 -1.0912261761E+00  6.1261256338E+00  0.0000000000E+00  1.0000000000E+00
 -1.0244737424E+00  6.1249648232E+00  0.0000000000E+00  1.0000000000E+00
 -9.6061033885E-01  6.1238450728E+00  0.0000000000E+00  1.0000000000E+00
 -8.9951612412E-01  6.1227943433E+00  0.0000000000E+00  1.0000000000E+00
 -8.4105458336E-01  6.1218051669E+00  0.0000000000E+00  1.0000000000E+00
 -7.8514769926E-01  6.1208981010E+00  0.0000000000E+00  1.0000000000E+00
 -7.3166633550E-01  6.1200644001E+00  0.0000000000E+00  1.0000000000E+00
 -6.8056399968E-01  6.1193165922E+00  0.0000000000E+00  1.0000000000E+00
 -6.3172167256E-01  6.1186460052E+00  0.0000000000E+00  1.0000000000E+00
 -5.8509583909E-01  6.1180591359E+00  0.0000000000E+00  1.0000000000E+00
 -5.4057390805E-01  6.1175478465E+00  0.0000000000E+00  1.0000000000E+00
 -4.9810412477E-01  6.1171127901E+00  0.0000000000E+00  1.0000000000E+00
 -4.5758345398E-01  6.1167469228E+00  0.0000000000E+00  1.0000000000E+00
 -4.1894899061E-01  6.1164474751E+00  0.0000000000E+00  1.0000000000E+00
 -3.8211119689E-01  6.1162087398E+00  0.0000000000E+00  1.0000000000E+00
 -3.4698969478E-01  6.1160250912E+00  0.0000000000E+00  1.0000000000E+00
 -3.1350552999E-01  6.1158920121E+00  0.0000000000E+00  1.0000000000E+00
 -2.8157108971E-01  6.1158029976E+00  0.0000000000E+00  1.0000000000E+00
 -2.5112221729E-01  6.1157548062E+00  0.0000000000E+00  1.0000000000E+00
 -2.2206670647E-01  6.1157404659E+00  0.0000000000E+00  1.0000000000E+00
 -1.9435046860E-01  6.1157577105E+00  0.0000000000E+00  1.0000000000E+00
 -1.6788499045E-01  6.1157999915E+00  0.0000000000E+00  1.0000000000E+00
 -1.4262698245E-01  6.1158659651E+00  0.0000000000E+00  1.0000000000E+00
 -1.1849618230E-01  6.1159495463E+00  0.0000000000E+00  1.0000000000E+00
 -9.5454452713E-02  6.1160499122E+00  0.0000000000E+00  1.0000000000E+00
 -7.3430273864E-02  6.1161617662E+00  0.0000000000E+00  1.0000000000E+00
 -5.2391102923E-02  6.1162848058E+00  0.0000000000E+00  1.0000000000E+00
 -3.2274618076E-02  6.1164144516E+00  0.0000000000E+00  1.0000000000E+00
 -1.3046654820E-02  6.1165506443E+00  0.0000000000E+00  1.0000000000E+00
  5.3509652648E-03  6.1166894981E+00  0.0000000000E+00  1.0000000000E+00
  2.2958021139E-02  6.1168310080E+00  0.0000000000E+00  1.0000000000E+00
  3.9833075722E-02  6.1169721546E+00  0.0000000000E+00  1.0000000000E+00
  5.6026939506E-02  6.1171129738E+00  0.0000000000E+00  1.0000000000E+00
  7.1607466542E-02  6.1172510828E+00  0.0000000000E+00  1.0000000000E+00
  8.6644134269E-02  6.1173860130E+00  0.0000000000E+00  1.0000000000E+00
  1.0121847840E-01  6.1175160483E+00  0.0000000000E+00  1.0000000000E+00
  1.1542788998E-01  6.1176400901E+00  0.0000000000E+00  1.0000000000E+00
  1.2937136131E-01  6.1177561492E+00  0.0000000000E+00  1.0000000000E+00
  1.4313402703E-01  6.1178610285E+00  0.0000000000E+00  1.0000000000E+00
  1.5670271856E-01  6.1179489048E+00  0.0000000000E+00  1.0000000000E+00
  1.6997729185E-01  6.1180108586E+00  0.0000000000E+00  1.0000000000E+00
  1.8266014138E-01  6.1180360636E+00  0.0000000000E+00  1.0000000000E+00
  1.9422149166E-01  6.1180149082E+00  0.0000000000E+00  1.0000000000E+00
 -9.9590780640E+01  8.5743460541E+00  0.0000000000E+00  1.0000000000E+00
 -9.7594581351E+01  8.4931949148E+00  0.0000000000E+00  1.0000000000E+00
 -9.5602631421E+01  8.4663404708E+00  0.0000000000E+00  1.0000000000E+00
 -9.3600675302E+01  8.4609570556E+00  0.0000000000E+00  1.0000000000E+00
 -9.1586975765E+01  8.4649144390E+00  0.0000000000E+00  1.0000000000E+00
 -8.9562586614E+01  8.4721706598E+00  0.0000000000E+00  1.0000000000E+00
 -8.7529860363E+01  8.4798462057E+00  0.0000000000E+00  1.0000000000E+00
 -8.5491693100E+01  8.4866906667E+00  0.0000000000E+00  1.0000000000E+00
 -8.3451142424E+01  8.4922684328E+00  0.0000000000E+00  1.0000000000E+00
 -8.1411241277E+01  8.4965280205E+00  0.0000000000E+00  1.0000000000E+00
 -7.9374912849E+01  8.4995792858E+00  0.0000000000E+00  1.0000000000E+00
 -7.7344937753E+01  8.5015825728E+00  0.0000000000E+00  1.0000000000E+00
